,_id,ref_id,timestamp,business,building,floor,room,sensors_of,ahu,fcu_09,fcu_10
315,62af517e124f416d1e35ebce,1000,2022-06-19 17:40:30.372,Sheffield University,Diamond,third,WR/03,BMS,"[25.1, 299.67]","[21.9, 0]","[20.4, 370]"
316,62af52aa124f416d1e35ebcf,1000,2022-06-19 17:45:30.405,Sheffield University,Diamond,third,WR/03,BMS,"[20.3, 300.1]","[14.9, 0]","[13.9, 370]"
317,62af53d6124f416d1e35ebd0,1000,2022-06-19 17:50:30.452,Sheffield University,Diamond,third,WR/03,BMS,"[20.1, 320.77]","[25.2, 0]","[16.3, 370]"
318,62af5502124f416d1e35ebd1,1000,2022-06-19 17:55:30.505,Sheffield University,Diamond,third,WR/03,BMS,"[26.0, 301.47]","[25.1, 0]","[29.0, 370]"
319,62af562e124f416d1e35ebd2,1000,2022-06-19 18:00:30.539,Sheffield University,Diamond,third,WR/03,BMS,"[20.9, 316.18]","[22.9, 0]","[22.1, 370]"
320,62af575a124f416d1e35ebd3,1000,2022-06-19 18:05:30.586,Sheffield University,Diamond,third,WR/03,BMS,"[19.6, 295.85]","[27.9, 0]","[17.6, 370]"
321,62af5886124f416d1e35ebd4,1000,2022-06-19 18:10:30.630,Sheffield University,Diamond,third,WR/03,BMS,"[22.6, 319.8]","[28.7, 0]","[25.6, 370]"
322,62af59b2124f416d1e35ebd5,1000,2022-06-19 18:15:30.681,Sheffield University,Diamond,third,WR/03,BMS,"[20.3, 319.03]","[12.9, 0]","[17.3, 370]"
323,62af5ade124f416d1e35ebd6,1000,2022-06-19 18:20:30.722,Sheffield University,Diamond,third,WR/03,BMS,"[14.7, 297.53]","[17.5, 0]","[24.9, 370]"
324,62af5c0a124f416d1e35ebd7,1000,2022-06-19 18:25:30.779,Sheffield University,Diamond,third,WR/03,BMS,"[20.0, 314.2]","[16.1, 0]","[30.0, 370]"
325,62af5d36124f416d1e35ebd8,1000,2022-06-19 18:30:30.813,Sheffield University,Diamond,third,WR/03,BMS,"[29.4, 321.15]","[18.4, 0]","[30.2, 370]"
326,62af5e62124f416d1e35ebd9,1000,2022-06-19 18:35:30.856,Sheffield University,Diamond,third,WR/03,BMS,"[30.0, 299.95]","[27.9, 0]","[28.6, 370]"
327,62af5f8e124f416d1e35ebda,1000,2022-06-19 18:40:30.909,Sheffield University,Diamond,third,WR/03,BMS,"[12.6, 320.48]","[24.4, 0]","[16.9, 370]"
328,62af60ba124f416d1e35ebdb,1000,2022-06-19 18:45:30.946,Sheffield University,Diamond,third,WR/03,BMS,"[30.7, 308.8]","[19.6, 0]","[23.2, 370]"
329,62af61ea124f416d1e35ebdc,1000,2022-06-19 18:50:34.068,Sheffield University,Diamond,third,WR/03,BMS,"[22.1, 316.39]","[19.2, 0]","[22.5, 370]"
330,62af6316124f416d1e35ebdd,1000,2022-06-19 18:55:34.135,Sheffield University,Diamond,third,WR/03,BMS,"[26.5, 308.38]","[15.5, 0]","[23.8, 370]"
331,62af6442124f416d1e35ebde,1000,2022-06-19 19:00:34.176,Sheffield University,Diamond,third,WR/03,BMS,"[12.6, 314.07]","[12.9, 0]","[30.1, 370]"
332,62af656e124f416d1e35ebdf,1000,2022-06-19 19:05:34.215,Sheffield University,Diamond,third,WR/03,BMS,"[16.8, 300.81]","[27.9, 0]","[25.2, 370]"
333,62af669a124f416d1e35ebe0,1000,2022-06-19 19:10:34.257,Sheffield University,Diamond,third,WR/03,BMS,"[14.3, 310.35]","[20.6, 0]","[30.6, 370]"
334,62af67c6124f416d1e35ebe1,1000,2022-06-19 19:15:34.297,Sheffield University,Diamond,third,WR/03,BMS,"[27.7, 295.41]","[19.6, 0]","[13.9, 370]"
335,62af68f2124f416d1e35ebe2,1000,2022-06-19 19:20:34.338,Sheffield University,Diamond,third,WR/03,BMS,"[30.6, 302.39]","[28.5, 0]","[22.6, 370]"
336,62af6a1e124f416d1e35ebe3,1000,2022-06-19 19:25:34.420,Sheffield University,Diamond,third,WR/03,BMS,"[18.3, 302.17]","[26.9, 0]","[29.4, 370]"
337,62af6b4a124f416d1e35ebe4,1000,2022-06-19 19:30:34.461,Sheffield University,Diamond,third,WR/03,BMS,"[14.9, 320.52]","[30.5, 0]","[19.4, 370]"
338,62af6c76124f416d1e35ebe5,1000,2022-06-19 19:35:34.506,Sheffield University,Diamond,third,WR/03,BMS,"[21.9, 324.69]","[18.5, 0]","[26.8, 370]"
339,62af6da2124f416d1e35ebe6,1000,2022-06-19 19:40:34.578,Sheffield University,Diamond,third,WR/03,BMS,"[28.5, 304.36]","[22.0, 0]","[14.9, 370]"
340,62af6ece124f416d1e35ebe7,1000,2022-06-19 19:45:34.611,Sheffield University,Diamond,third,WR/03,BMS,"[17.9, 301.3]","[16.7, 0]","[22.3, 370]"
341,62af6ffa124f416d1e35ebe8,1000,2022-06-19 19:50:34.654,Sheffield University,Diamond,third,WR/03,BMS,"[29.6, 320.47]","[30.3, 0]","[30.8, 370]"
342,62af7126124f416d1e35ebe9,1000,2022-06-19 19:55:34.731,Sheffield University,Diamond,third,WR/03,BMS,"[12.9, 320.2]","[25.9, 0]","[25.9, 370]"
343,62af7252124f416d1e35ebea,1000,2022-06-19 20:00:34.776,Sheffield University,Diamond,third,WR/03,BMS,"[24.8, 320.75]","[18.4, 0]","[13.0, 370]"
344,62af737e124f416d1e35ebeb,1000,2022-06-19 20:05:34.815,Sheffield University,Diamond,third,WR/03,BMS,"[12.2, 302.12]","[22.2, 0]","[20.0, 370]"
345,62af74aa124f416d1e35ebec,1000,2022-06-19 20:10:34.853,Sheffield University,Diamond,third,WR/03,BMS,"[24.3, 299.63]","[21.0, 0]","[28.4, 370]"
346,62af75d6124f416d1e35ebed,1000,2022-06-19 20:15:34.889,Sheffield University,Diamond,third,WR/03,BMS,"[25.4, 314.36]","[14.1, 0]","[17.1, 370]"
347,62af7702124f416d1e35ebee,1000,2022-06-19 20:20:34.940,Sheffield University,Diamond,third,WR/03,BMS,"[13.1, 312.98]","[21.7, 0]","[30.3, 370]"
348,62af782f124f416d1e35ebef,1000,2022-06-19 20:25:35.006,Sheffield University,Diamond,third,WR/03,BMS,"[14.8, 303.52]","[14.0, 0]","[14.5, 370]"
349,62af795b124f416d1e35ebf0,1000,2022-06-19 20:30:35.041,Sheffield University,Diamond,third,WR/03,BMS,"[22.2, 308.0]","[21.3, 0]","[19.1, 370]"
350,62af7a87124f416d1e35ebf1,1000,2022-06-19 20:35:35.082,Sheffield University,Diamond,third,WR/03,BMS,"[19.3, 322.64]","[22.9, 0]","[14.5, 370]"
351,62af7bb3124f416d1e35ebf2,1000,2022-06-19 20:40:35.128,Sheffield University,Diamond,third,WR/03,BMS,"[29.0, 303.07]","[15.6, 0]","[21.8, 370]"
352,62af7cdf124f416d1e35ebf3,1000,2022-06-19 20:45:35.172,Sheffield University,Diamond,third,WR/03,BMS,"[14.6, 301.17]","[21.4, 0]","[17.8, 370]"
353,62af7e0b124f416d1e35ebf4,1000,2022-06-19 20:50:35.208,Sheffield University,Diamond,third,WR/03,BMS,"[28.7, 309.77]","[19.7, 0]","[20.2, 370]"
354,62af7f37124f416d1e35ebf5,1000,2022-06-19 20:55:35.253,Sheffield University,Diamond,third,WR/03,BMS,"[26.8, 300.06]","[17.8, 0]","[14.1, 370]"
355,62af8063124f416d1e35ebf6,1000,2022-06-19 21:00:35.289,Sheffield University,Diamond,third,WR/03,BMS,"[22.6, 303.42]","[13.4, 0]","[30.5, 370]"
356,62af818f124f416d1e35ebf7,1000,2022-06-19 21:05:35.335,Sheffield University,Diamond,third,WR/03,BMS,"[15.8, 305.16]","[12.3, 0]","[21.2, 370]"
357,62af82bb124f416d1e35ebf8,1000,2022-06-19 21:10:35.377,Sheffield University,Diamond,third,WR/03,BMS,"[24.3, 294.62]","[18.4, 0]","[29.1, 370]"
358,62af83e7124f416d1e35ebf9,1000,2022-06-19 21:15:35.425,Sheffield University,Diamond,third,WR/03,BMS,"[15.2, 298.02]","[25.5, 0]","[22.6, 370]"
359,62af8513124f416d1e35ebfa,1000,2022-06-19 21:20:35.465,Sheffield University,Diamond,third,WR/03,BMS,"[15.5, 304.93]","[27.3, 0]","[20.1, 370]"
360,62af863f124f416d1e35ebfb,1000,2022-06-19 21:25:35.521,Sheffield University,Diamond,third,WR/03,BMS,"[14.3, 311.13]","[19.4, 0]","[18.0, 370]"
361,62af876b124f416d1e35ebfc,1000,2022-06-19 21:30:35.553,Sheffield University,Diamond,third,WR/03,BMS,"[22.3, 295.53]","[19.6, 0]","[19.7, 370]"
362,62af8897124f416d1e35ebfd,1000,2022-06-19 21:35:35.596,Sheffield University,Diamond,third,WR/03,BMS,"[28.7, 303.21]","[30.8, 0]","[17.2, 370]"
363,62af89c3124f416d1e35ebfe,1000,2022-06-19 21:40:35.636,Sheffield University,Diamond,third,WR/03,BMS,"[24.4, 299.95]","[19.9, 0]","[23.5, 370]"
364,62af8aef124f416d1e35ebff,1000,2022-06-19 21:45:35.672,Sheffield University,Diamond,third,WR/03,BMS,"[24.0, 295.67]","[21.6, 0]","[20.0, 370]"
365,62af8c1b124f416d1e35ec00,1000,2022-06-19 21:50:35.715,Sheffield University,Diamond,third,WR/03,BMS,"[29.5, 320.48]","[12.7, 0]","[20.0, 370]"
366,62af8d47124f416d1e35ec01,1000,2022-06-19 21:55:35.777,Sheffield University,Diamond,third,WR/03,BMS,"[28.0, 317.12]","[12.9, 0]","[16.8, 370]"
367,62af8e73124f416d1e35ec02,1000,2022-06-19 22:00:35.824,Sheffield University,Diamond,third,WR/03,BMS,"[21.0, 300.05]","[20.4, 0]","[13.7, 370]"
368,62af8f9f124f416d1e35ec03,1000,2022-06-19 22:05:35.864,Sheffield University,Diamond,third,WR/03,BMS,"[18.6, 324.31]","[21.2, 0]","[19.8, 370]"
369,62af90cb124f416d1e35ec04,1000,2022-06-19 22:10:35.937,Sheffield University,Diamond,third,WR/03,BMS,"[14.9, 313.96]","[29.3, 0]","[23.1, 370]"
370,62af91f7124f416d1e35ec05,1000,2022-06-19 22:15:35.974,Sheffield University,Diamond,third,WR/03,BMS,"[22.0, 308.71]","[15.9, 0]","[18.9, 370]"
371,62af9324124f416d1e35ec06,1000,2022-06-19 22:20:36.012,Sheffield University,Diamond,third,WR/03,BMS,"[29.9, 307.24]","[25.6, 0]","[30.6, 370]"
372,62af9450124f416d1e35ec07,1000,2022-06-19 22:25:36.045,Sheffield University,Diamond,third,WR/03,BMS,"[17.8, 318.11]","[25.7, 0]","[24.7, 370]"
373,62af957c124f416d1e35ec08,1000,2022-06-19 22:30:36.086,Sheffield University,Diamond,third,WR/03,BMS,"[22.9, 304.13]","[23.0, 0]","[12.8, 370]"
374,62af96a8124f416d1e35ec09,1000,2022-06-19 22:35:36.127,Sheffield University,Diamond,third,WR/03,BMS,"[26.0, 314.9]","[30.9, 0]","[29.5, 370]"
375,62af97d4124f416d1e35ec0a,1000,2022-06-19 22:40:36.174,Sheffield University,Diamond,third,WR/03,BMS,"[12.9, 301.18]","[15.6, 0]","[21.8, 370]"
376,62af9900124f416d1e35ec0b,1000,2022-06-19 22:45:36.232,Sheffield University,Diamond,third,WR/03,BMS,"[26.7, 304.74]","[30.3, 0]","[24.9, 370]"
377,62af9a2c124f416d1e35ec0c,1000,2022-06-19 22:50:36.276,Sheffield University,Diamond,third,WR/03,BMS,"[19.2, 306.5]","[25.0, 0]","[22.3, 370]"
378,62af9b58124f416d1e35ec0d,1000,2022-06-19 22:55:36.332,Sheffield University,Diamond,third,WR/03,BMS,"[23.5, 307.38]","[20.6, 0]","[20.7, 370]"
379,62af9c84124f416d1e35ec0e,1000,2022-06-19 23:00:36.367,Sheffield University,Diamond,third,WR/03,BMS,"[28.8, 294.64]","[19.2, 0]","[13.1, 370]"
380,62af9db0124f416d1e35ec0f,1000,2022-06-19 23:05:36.407,Sheffield University,Diamond,third,WR/03,BMS,"[30.0, 318.38]","[28.0, 0]","[15.8, 370]"
381,62af9edc124f416d1e35ec10,1000,2022-06-19 23:10:36.455,Sheffield University,Diamond,third,WR/03,BMS,"[21.7, 298.36]","[12.7, 0]","[15.2, 370]"
382,62afa008124f416d1e35ec11,1000,2022-06-19 23:15:36.499,Sheffield University,Diamond,third,WR/03,BMS,"[29.9, 306.83]","[15.1, 0]","[13.1, 370]"
383,62afa134124f416d1e35ec12,1000,2022-06-19 23:20:36.540,Sheffield University,Diamond,third,WR/03,BMS,"[15.3, 318.73]","[26.7, 0]","[12.2, 370]"
384,62afa260124f416d1e35ec13,1000,2022-06-19 23:25:36.585,Sheffield University,Diamond,third,WR/03,BMS,"[27.4, 302.99]","[13.8, 0]","[23.3, 370]"
385,62afa38c124f416d1e35ec14,1000,2022-06-19 23:30:36.675,Sheffield University,Diamond,third,WR/03,BMS,"[14.6, 315.4]","[17.5, 0]","[17.0, 370]"
386,62afa4b8124f416d1e35ec15,1000,2022-06-19 23:35:36.726,Sheffield University,Diamond,third,WR/03,BMS,"[18.4, 296.61]","[28.4, 0]","[28.6, 370]"
387,62afa5e4124f416d1e35ec16,1000,2022-06-19 23:40:36.771,Sheffield University,Diamond,third,WR/03,BMS,"[30.8, 306.87]","[28.6, 0]","[21.7, 370]"
388,62afa710124f416d1e35ec17,1000,2022-06-19 23:45:36.805,Sheffield University,Diamond,third,WR/03,BMS,"[18.8, 306.27]","[21.6, 0]","[14.8, 370]"
389,62afa83c124f416d1e35ec18,1000,2022-06-19 23:50:36.851,Sheffield University,Diamond,third,WR/03,BMS,"[12.0, 312.34]","[19.1, 0]","[12.4, 370]"
390,62afa968124f416d1e35ec19,1000,2022-06-19 23:55:36.902,Sheffield University,Diamond,third,WR/03,BMS,"[16.7, 312.1]","[24.8, 0]","[26.5, 370]"
391,62afaa94124f416d1e35ec1a,1000,2022-06-20 00:00:36.937,Sheffield University,Diamond,third,WR/03,BMS,"[15.3, 313.75]","[13.2, 0]","[25.5, 370]"
392,62afabc0124f416d1e35ec1b,1000,2022-06-20 00:05:36.981,Sheffield University,Diamond,third,WR/03,BMS,"[13.6, 302.93]","[30.0, 0]","[22.9, 370]"
393,62afaced124f416d1e35ec1c,1000,2022-06-20 00:10:37.021,Sheffield University,Diamond,third,WR/03,BMS,"[29.0, 320.44]","[17.5, 0]","[24.3, 370]"
394,62afae19124f416d1e35ec1d,1000,2022-06-20 00:15:37.065,Sheffield University,Diamond,third,WR/03,BMS,"[16.7, 316.47]","[24.3, 0]","[21.8, 370]"
395,62afaf45124f416d1e35ec1e,1000,2022-06-20 00:20:37.107,Sheffield University,Diamond,third,WR/03,BMS,"[14.3, 309.91]","[22.4, 0]","[27.9, 370]"
396,62afb071124f416d1e35ec1f,1000,2022-06-20 00:25:37.157,Sheffield University,Diamond,third,WR/03,BMS,"[19.2, 300.58]","[30.2, 0]","[15.8, 370]"
397,62afb19d124f416d1e35ec20,1000,2022-06-20 00:30:37.216,Sheffield University,Diamond,third,WR/03,BMS,"[29.7, 309.11]","[13.8, 0]","[28.1, 370]"
398,62afb2c9124f416d1e35ec21,1000,2022-06-20 00:35:37.262,Sheffield University,Diamond,third,WR/03,BMS,"[14.3, 317.62]","[30.1, 0]","[26.8, 370]"
399,62afb3f5124f416d1e35ec22,1000,2022-06-20 00:40:37.315,Sheffield University,Diamond,third,WR/03,BMS,"[18.2, 321.71]","[19.9, 0]","[16.4, 370]"
400,62afb521124f416d1e35ec23,1000,2022-06-20 00:45:37.367,Sheffield University,Diamond,third,WR/03,BMS,"[26.8, 308.41]","[12.7, 0]","[23.3, 370]"
401,62afb64d124f416d1e35ec24,1000,2022-06-20 00:50:37.419,Sheffield University,Diamond,third,WR/03,BMS,"[24.1, 306.73]","[18.8, 0]","[27.6, 370]"
402,62afb779124f416d1e35ec25,1000,2022-06-20 00:55:37.459,Sheffield University,Diamond,third,WR/03,BMS,"[16.3, 313.76]","[26.9, 0]","[25.9, 370]"
403,62afb8a5124f416d1e35ec26,1000,2022-06-20 01:00:37.495,Sheffield University,Diamond,third,WR/03,BMS,"[14.8, 324.59]","[12.5, 0]","[29.4, 370]"
404,62afb9d1124f416d1e35ec27,1000,2022-06-20 01:05:37.536,Sheffield University,Diamond,third,WR/03,BMS,"[20.4, 317.47]","[16.5, 0]","[19.6, 370]"
405,62afbafd124f416d1e35ec28,1000,2022-06-20 01:10:37.592,Sheffield University,Diamond,third,WR/03,BMS,"[19.9, 320.83]","[13.7, 0]","[30.3, 370]"
406,62afbc29124f416d1e35ec29,1000,2022-06-20 01:15:37.636,Sheffield University,Diamond,third,WR/03,BMS,"[24.3, 314.28]","[28.9, 0]","[30.4, 370]"
407,62afbd55124f416d1e35ec2a,1000,2022-06-20 01:20:37.677,Sheffield University,Diamond,third,WR/03,BMS,"[17.2, 316.51]","[13.4, 0]","[18.5, 370]"
408,62afbe81124f416d1e35ec2b,1000,2022-06-20 01:25:37.728,Sheffield University,Diamond,third,WR/03,BMS,"[29.1, 312.67]","[30.6, 0]","[26.1, 370]"
409,62afbfad124f416d1e35ec2c,1000,2022-06-20 01:30:37.772,Sheffield University,Diamond,third,WR/03,BMS,"[30.4, 298.43]","[24.7, 0]","[27.6, 370]"
410,62afc0d9124f416d1e35ec2d,1000,2022-06-20 01:35:37.807,Sheffield University,Diamond,third,WR/03,BMS,"[15.2, 311.18]","[18.4, 0]","[14.8, 370]"
411,62afc205124f416d1e35ec2e,1000,2022-06-20 01:40:37.847,Sheffield University,Diamond,third,WR/03,BMS,"[26.3, 318.29]","[18.2, 0]","[23.0, 370]"
412,62afc331124f416d1e35ec2f,1000,2022-06-20 01:45:37.892,Sheffield University,Diamond,third,WR/03,BMS,"[22.0, 320.66]","[24.3, 0]","[27.6, 370]"
413,62afc45d124f416d1e35ec30,1000,2022-06-20 01:50:37.938,Sheffield University,Diamond,third,WR/03,BMS,"[16.5, 323.38]","[18.3, 0]","[14.5, 370]"
414,62afc589124f416d1e35ec31,1000,2022-06-20 01:55:37.984,Sheffield University,Diamond,third,WR/03,BMS,"[19.5, 312.52]","[14.3, 0]","[19.1, 370]"
415,62afc6b6124f416d1e35ec32,1000,2022-06-20 02:00:38.033,Sheffield University,Diamond,third,WR/03,BMS,"[26.8, 303.04]","[23.8, 0]","[20.3, 370]"
416,62afc7e2124f416d1e35ec33,1000,2022-06-20 02:05:38.076,Sheffield University,Diamond,third,WR/03,BMS,"[17.8, 322.93]","[18.2, 0]","[17.8, 370]"
417,62afc90e124f416d1e35ec34,1000,2022-06-20 02:10:38.112,Sheffield University,Diamond,third,WR/03,BMS,"[21.3, 323.03]","[19.9, 0]","[13.8, 370]"
418,62afca3a124f416d1e35ec35,1000,2022-06-20 02:15:38.151,Sheffield University,Diamond,third,WR/03,BMS,"[27.6, 317.46]","[28.9, 0]","[19.7, 370]"
419,62afcb66124f416d1e35ec36,1000,2022-06-20 02:20:38.184,Sheffield University,Diamond,third,WR/03,BMS,"[13.1, 320.97]","[27.5, 0]","[28.1, 370]"
420,62afcc92124f416d1e35ec37,1000,2022-06-20 02:25:38.253,Sheffield University,Diamond,third,WR/03,BMS,"[23.3, 314.69]","[24.3, 0]","[13.7, 370]"
421,62afcdbe124f416d1e35ec38,1000,2022-06-20 02:30:38.302,Sheffield University,Diamond,third,WR/03,BMS,"[17.5, 308.88]","[13.0, 0]","[24.1, 370]"
422,62afceea124f416d1e35ec39,1000,2022-06-20 02:35:38.347,Sheffield University,Diamond,third,WR/03,BMS,"[30.2, 307.91]","[18.8, 0]","[29.0, 370]"
423,62afd016124f416d1e35ec3a,1000,2022-06-20 02:40:38.403,Sheffield University,Diamond,third,WR/03,BMS,"[30.0, 318.9]","[18.2, 0]","[27.1, 370]"
424,62afd142124f416d1e35ec3b,1000,2022-06-20 02:45:38.438,Sheffield University,Diamond,third,WR/03,BMS,"[19.0, 295.98]","[28.2, 0]","[16.9, 370]"
425,62afd26e124f416d1e35ec3c,1000,2022-06-20 02:50:38.503,Sheffield University,Diamond,third,WR/03,BMS,"[28.5, 309.24]","[17.7, 0]","[27.6, 370]"
426,62afd39a124f416d1e35ec3d,1000,2022-06-20 02:55:38.551,Sheffield University,Diamond,third,WR/03,BMS,"[29.6, 297.36]","[20.5, 0]","[24.6, 370]"
427,62afd4c6124f416d1e35ec3e,1000,2022-06-20 03:00:38.587,Sheffield University,Diamond,third,WR/03,BMS,"[20.3, 301.34]","[26.8, 0]","[21.9, 370]"
428,62afd5f2124f416d1e35ec3f,1000,2022-06-20 03:05:38.628,Sheffield University,Diamond,third,WR/03,BMS,"[14.8, 295.42]","[23.4, 0]","[18.0, 370]"
429,62afd71e124f416d1e35ec40,1000,2022-06-20 03:10:38.680,Sheffield University,Diamond,third,WR/03,BMS,"[29.2, 308.13]","[25.2, 0]","[19.1, 370]"
430,62afd84a124f416d1e35ec41,1000,2022-06-20 03:15:38.717,Sheffield University,Diamond,third,WR/03,BMS,"[22.8, 305.42]","[19.4, 0]","[26.3, 370]"
431,62afd976124f416d1e35ec42,1000,2022-06-20 03:20:38.760,Sheffield University,Diamond,third,WR/03,BMS,"[15.4, 322.01]","[18.3, 0]","[15.4, 370]"
432,62afdaa2124f416d1e35ec43,1000,2022-06-20 03:25:38.809,Sheffield University,Diamond,third,WR/03,BMS,"[15.4, 303.65]","[22.6, 0]","[30.9, 370]"
433,62afdbce124f416d1e35ec44,1000,2022-06-20 03:30:38.848,Sheffield University,Diamond,third,WR/03,BMS,"[17.9, 323.21]","[17.3, 0]","[17.2, 370]"
434,62afdcfa124f416d1e35ec45,1000,2022-06-20 03:35:38.891,Sheffield University,Diamond,third,WR/03,BMS,"[23.7, 307.43]","[13.2, 0]","[29.9, 370]"
435,62afde26124f416d1e35ec46,1000,2022-06-20 03:40:38.943,Sheffield University,Diamond,third,WR/03,BMS,"[16.5, 309.37]","[19.1, 0]","[12.2, 370]"
436,62afdf52124f416d1e35ec47,1000,2022-06-20 03:45:38.982,Sheffield University,Diamond,third,WR/03,BMS,"[29.2, 323.85]","[16.7, 0]","[23.8, 370]"
437,62afe07f124f416d1e35ec48,1000,2022-06-20 03:50:39.020,Sheffield University,Diamond,third,WR/03,BMS,"[23.5, 307.03]","[27.6, 0]","[25.6, 370]"
438,62afe1ab124f416d1e35ec49,1000,2022-06-20 03:55:39.065,Sheffield University,Diamond,third,WR/03,BMS,"[28.7, 312.43]","[23.6, 0]","[26.6, 370]"
439,62afe2d7124f416d1e35ec4a,1000,2022-06-20 04:00:39.109,Sheffield University,Diamond,third,WR/03,BMS,"[26.9, 312.43]","[22.1, 0]","[19.1, 370]"
440,62afe403124f416d1e35ec4b,1000,2022-06-20 04:05:39.145,Sheffield University,Diamond,third,WR/03,BMS,"[26.5, 316.36]","[30.6, 0]","[14.4, 370]"
441,62afe52f124f416d1e35ec4c,1000,2022-06-20 04:10:39.206,Sheffield University,Diamond,third,WR/03,BMS,"[26.6, 308.96]","[30.0, 0]","[18.1, 370]"
442,62afe65b124f416d1e35ec4d,1000,2022-06-20 04:15:39.244,Sheffield University,Diamond,third,WR/03,BMS,"[19.4, 298.35]","[26.8, 0]","[18.1, 370]"
443,62afe787124f416d1e35ec4e,1000,2022-06-20 04:20:39.285,Sheffield University,Diamond,third,WR/03,BMS,"[25.1, 296.94]","[14.9, 0]","[23.9, 370]"
444,62afe8b3124f416d1e35ec4f,1000,2022-06-20 04:25:39.328,Sheffield University,Diamond,third,WR/03,BMS,"[23.9, 305.68]","[21.1, 0]","[15.6, 370]"
445,62afe9df124f416d1e35ec50,1000,2022-06-20 04:30:39.368,Sheffield University,Diamond,third,WR/03,BMS,"[19.5, 320.86]","[22.3, 0]","[22.1, 370]"
446,62afeb0b124f416d1e35ec51,1000,2022-06-20 04:35:39.414,Sheffield University,Diamond,third,WR/03,BMS,"[24.6, 310.22]","[12.5, 0]","[15.3, 370]"
447,62afec37124f416d1e35ec52,1000,2022-06-20 04:40:39.459,Sheffield University,Diamond,third,WR/03,BMS,"[27.9, 322.77]","[28.8, 0]","[28.1, 370]"
448,62afed63124f416d1e35ec53,1000,2022-06-20 04:45:39.492,Sheffield University,Diamond,third,WR/03,BMS,"[28.3, 313.01]","[21.5, 0]","[27.2, 370]"
449,62afee8f124f416d1e35ec54,1000,2022-06-20 04:50:39.543,Sheffield University,Diamond,third,WR/03,BMS,"[22.8, 322.61]","[18.6, 0]","[14.8, 370]"
450,62afefbb124f416d1e35ec55,1000,2022-06-20 04:55:39.578,Sheffield University,Diamond,third,WR/03,BMS,"[20.6, 306.92]","[19.1, 0]","[17.1, 370]"
451,62aff0e7124f416d1e35ec56,1000,2022-06-20 05:00:39.622,Sheffield University,Diamond,third,WR/03,BMS,"[23.8, 310.34]","[28.4, 0]","[19.8, 370]"
452,62aff213124f416d1e35ec57,1000,2022-06-20 05:05:39.660,Sheffield University,Diamond,third,WR/03,BMS,"[27.7, 317.77]","[19.5, 0]","[22.4, 370]"
453,62aff33f124f416d1e35ec58,1000,2022-06-20 05:10:39.728,Sheffield University,Diamond,third,WR/03,BMS,"[29.7, 323.68]","[24.7, 0]","[17.2, 370]"
454,62aff46b124f416d1e35ec59,1000,2022-06-20 05:15:39.777,Sheffield University,Diamond,third,WR/03,BMS,"[20.1, 311.8]","[14.1, 0]","[13.5, 370]"
455,62aff597124f416d1e35ec5a,1000,2022-06-20 05:20:39.812,Sheffield University,Diamond,third,WR/03,BMS,"[30.2, 297.42]","[18.7, 0]","[30.4, 370]"
456,62aff6c3124f416d1e35ec5b,1000,2022-06-20 05:25:39.864,Sheffield University,Diamond,third,WR/03,BMS,"[13.5, 300.69]","[21.6, 0]","[23.5, 370]"
457,62aff7ef124f416d1e35ec5c,1000,2022-06-20 05:30:39.910,Sheffield University,Diamond,third,WR/03,BMS,"[13.7, 313.49]","[20.1, 0]","[24.0, 370]"
458,62aff91b124f416d1e35ec5d,1000,2022-06-20 05:35:39.958,Sheffield University,Diamond,third,WR/03,BMS,"[29.3, 321.52]","[29.5, 0]","[27.3, 370]"
459,62affa48124f416d1e35ec5e,1000,2022-06-20 05:40:40.012,Sheffield University,Diamond,third,WR/03,BMS,"[15.2, 299.52]","[17.3, 0]","[24.4, 370]"
460,62affb74124f416d1e35ec5f,1000,2022-06-20 05:45:40.056,Sheffield University,Diamond,third,WR/03,BMS,"[25.6, 299.68]","[26.2, 0]","[26.2, 370]"
461,62affca0124f416d1e35ec60,1000,2022-06-20 05:50:40.100,Sheffield University,Diamond,third,WR/03,BMS,"[17.7, 317.74]","[29.5, 0]","[19.7, 370]"
462,62affdcc124f416d1e35ec61,1000,2022-06-20 05:55:40.142,Sheffield University,Diamond,third,WR/03,BMS,"[24.4, 324.77]","[18.0, 0]","[20.8, 370]"
463,62affef8124f416d1e35ec62,1000,2022-06-20 06:00:40.188,Sheffield University,Diamond,third,WR/03,BMS,"[22.2, 303.76]","[12.0, 0]","[25.4, 370]"
464,62b00024124f416d1e35ec63,1000,2022-06-20 06:05:40.222,Sheffield University,Diamond,third,WR/03,BMS,"[25.8, 302.97]","[21.7, 0]","[26.2, 370]"
465,62b00150124f416d1e35ec64,1000,2022-06-20 06:10:40.487,Sheffield University,Diamond,third,WR/03,BMS,"[25.6, 295.53]","[18.7, 0]","[12.4, 370]"
466,62b0027c124f416d1e35ec65,1000,2022-06-20 06:15:40.532,Sheffield University,Diamond,third,WR/03,BMS,"[30.9, 300.46]","[15.6, 0]","[19.6, 370]"
467,62b003a8124f416d1e35ec66,1000,2022-06-20 06:20:40.584,Sheffield University,Diamond,third,WR/03,BMS,"[23.8, 320.11]","[13.4, 0]","[21.2, 370]"
468,62b004d4124f416d1e35ec67,1000,2022-06-20 06:25:40.866,Sheffield University,Diamond,third,WR/03,BMS,"[22.5, 315.71]","[29.8, 0]","[19.8, 370]"
